gene	cluster
PTPN11	K2
PTPN12	K1
PTPN13	K1
PTPN14	K1
PTPN18	K2
PTPN2	K2
PTPN22	K2
PTPN23	K2
PTPN3	K7
PTPN4	K7
PTPN6	K2
PTPN7	K5
PTPN9	K1
PTPRA	K2
PTPRC	K2
PTPRCAP	K3
PTPRE	K2
PTPRF	K7
PTPRG	K1
PTPRH	K6
PTPRM	K1
PTPRN	K6
PTPRN2	K1
PTPRS	K1
PTPRU	K3
PTRF	K2
PTRH2	K4
PTRHD1	K4
PTS	K5
PTTG1	K5
PTTG1IP	K2
PUF60	K5
PUM1	K1
PUM2	K1
PURA	K2
PUS1	K2
PUS10	K2
PUS3	K4
PUS7	K2
PUS7L	K2
PUSL1	K5
PVALB	K6
PVR	K4
PVRL1	K2
PVRL2	K1
PVRL4	K5
PWAR6	K1
PWP1	K4
PWP2	K5
PWWP2A	K2
PWWP2B	K3
PXDNL	K7
PXK	K3
PXMP2	K2
PXMP4	K5
PXN	K2
PXN-AS1	K5
PXT1	K6
PYCARD	K3
PYCR1	K5
PYCR2	K6
PYCRL	K5
PYGB	K3
PYGL	K2
PYGM	K7
PYROXD1	K4
PYROXD2	K7
PZP	K1
QARS	K4
QDPR	K4
QKI	K1
QPCT	K1
QPCTL	K3
QPRT	K4
QRICH1	K4
QRICH2	K3
QRSL1	K4
QSER1	K2
QSOX1	K3
QSOX2	K1
QTRT1	K5
QTRTD1	K2
R3HCC1	K5
R3HCC1L	K5
R3HDM1	K2
R3HDM4	K7
RAB10	K6
RAB11A	K2
RAB11B	K6
RAB11B-AS1	K3
RAB11FIP1	K4
RAB11FIP2	K1
RAB11FIP3	K2
RAB11FIP4	K6
RAB13	K2
RAB14	K2
RAB15	K1
RAB18	K5
RAB1B	K6
RAB20	K3
RAB21	K1
RAB22A	K1
RAB23	K2
RAB24	K5
RAB26	K5
RAB27A	K2
RAB27B	K2
RAB28	K4
RAB2A	K2
RAB2B	K1
RAB30	K2
RAB30-AS1	K5
RAB31	K3
RAB32	K1
RAB33A	K3
RAB33B	K1
RAB34	K2
RAB35	K5
RAB36	K4
RAB37	K2
RAB38	K2
RAB39B	K7
RAB3A	K1
RAB3C	K2
RAB3D	K1
RAB3GAP1	K2
RAB3GAP2	K2
RAB3IL1	K6
RAB3IP	K7
RAB40B	K2
RAB40C	K5
RAB41	K1
RAB44	K3
RAB4A	K2
RAB4B	K5
RAB5A	K7
RAB5B	K7
RAB5C	K6
RAB6A	K2
RAB6B	K6
RAB7A	K1
RAB7L1	K2
RAB8B	K4
RAB9A	K7
RAB9B	K1
RABAC1	K6
RABEP1	K4
RABEP2	K3
RABEPK	K4
RABGAP1	K1
RABGAP1L	K6
RABGEF1	K1
RABGGTA	K4
RABGGTB	K4
RABIF	K4
RABL2B	K4
RABL3	K2
RABL5	K4
RABL6	K4
RAC2	K4
RAC3	K3
RACGAP1	K5
RAD1	K4
RAD17	K4
RAD18	K4
RAD21	K1
RAD23A	K6
RAD50	K2
RAD51	K5
RAD51AP1	K4
RAD51B	K4
RAD51C	K4
RAD51D	K4
RAD52	K4
RAD54B	K5
RAD54L	K5
RAD54L2	K4
RAD9A	K6
RAD9B	K1
RADIL	K1
RAE1	K5
RAET1E	K5
RAF1	K5
RAG1	K1
RAI1	K4
RAI1-AS1	K3
RAI14	K1
RALA	K2
RALB	K2
RALBP1	K1
RALGAPA1	K1
RALGAPA2	K2
RALGAPB	K1
RALGDS	K6
RALGPS1	K1
RALGPS2	K1
RALY	K4
RAMP1	K3
RAN	K4
RANBP1	K4
RANBP10	K7
RANBP17	K4
RANBP2	K1
RANBP3	K5
RANBP6	K4
RANBP9	K1
RANGAP1	K5
RANGRF	K5
RAP1A	K1
RAP1B	K2
RAP1GAP	K6
RAP1GAP2	K1
RAP1GDS1	K4
RAP2A	K1
RAP2B	K7
RAP2C	K2
RAP2C-AS1	K1
RAPGEF1	K2
RAPGEF2	K7
RAPGEF5	K1
RAPGEFL1	K3
RAPSN	K7
RARA	K2
RARB	K1
RARG	K5
RARRES3	K1
RARS	K4
RARS2	K4
RASA1	K1
RASA2	K2
RASA3	K4
RASAL1	K3
RASAL2	K1
RASAL3	K1
RASD1	K7
RASD2	K1
RASGEF1A	K4
RASGEF1B	K7
RASGRF2	K2
RASGRP1	K1
RASGRP2	K3
RASGRP3	K7
RASGRP4	K1
RASIP1	K4
RASL10A	K6
RASL11A	K3
RASL11B	K1
RASSF1	K4
RASSF2	K1
RASSF3	K2
RASSF4	K3
RASSF5	K2
RASSF7	K5
RAVER1	K5
RAVER2	K1
RB1	K2
RB1CC1	K7
RBAK	K2
RBAK-RBAKDN	K4
RBBP4	K4
RBBP5	K5
RBBP6	K1
RBBP7	K4
RBBP8	K4
RBBP9	K2
RBCK1	K6
RBFA	K4
RBFOX2	K2
RBKS	K4
RBL1	K4
RBL2	K2
RBM10	K5
RBM11	K1
RBM12	K4
RBM12B	K2
RBM12B-AS1	K2
RBM14	K4
RBM15	K4
RBM15B	K2
RBM17	K4
RBM18	K6
RBM19	K5
RBM22	K3
RBM23	K5
RBM26	K2
RBM26-AS1	K4
RBM27	K2
RBM28	K2
RBM3	K4
RBM33	K1
RBM34	K2
RBM38	K6
RBM39	K1
RBM4	K1
RBM41	K4
RBM42	K5
RBM43	K4
RBM45	K4
RBM47	K4
RBM48	K1
RBM4B	K4
RBM5	K5
RBM6	K4
RBM7	K7
RBM8A	K4
RBMS2	K1
RBMX	K4
RBMX2	K2
RBMXL1	K2
RBP5	K3
RBPJ	K2
RBPMS	K1
RBPMS2	K2
RBX1	K6
RC3H1	K1
RC3H2	K1
RCAN1	K2
RCAN3	K1
RCBTB2	K2
RCC1	K4
RCC2	K2
RCCD1	K5
RCE1	K6
RCHY1	K2
RCL1	K6
RCN1	K2
RCN2	K2
RCN3	K5
RCOR1	K1
RCOR3	K1
RCSD1	K1
RD3L	K7
RDH10	K4
RDH11	K6
RDH12	K1
RDH13	K4
RDH14	K2
RDH16	K7
RDH5	K6
RDM1	K5
RDX	K2
REC8	K4
RECK	K2
RECQL	K4
RECQL4	K5
RECQL5	K5
REEP1	K2
REEP2	K3
REEP3	K4
REEP4	K6
REEP5	K5
REEP6	K4
REL	K1
RELA	K7
RELB	K7
RELL1	K2
RELL2	K5
RELN	K6
RELT	K5
REM2	K7
RENBP	K6
REPIN1	K2
REPS1	K2
REPS2	K4
RER1	K5
RERE	K2
RETSAT	K4
REV1	K2
REXO1	K6
REXO2	K6
REXO4	K2
RFC1	K4
RFC2	K4
RFC3	K5
RFC4	K4
RFC5	K4
RFESD	K6
RFFL	K7
RFK	K5
RFNG	K5
RFPL2	K6
RFPL3S	K1
RFT1	K4
RFTN1	K2
RFTN2	K1
RFWD2	K2
RFWD3	K4
RFX1	K6
RFX2	K4
RFX3	K7
RFX5	K5
RFX7	K1
RFX8	K3
RFXANK	K5
RFXAP	K2
RGAG1	K6
RGAG4	K1
RGCC	K7
RGL2	K3
RGL4	K1
RGPD2	K1
RGS10	K6
RGS12	K4
RGS14	K3
RGS16	K6
RGS18	K1
RGS19	K2
RGS2	K1
RGS20	K2
RGS3	K1
RGS6	K6
RGS9	K6
RGS9BP	K4
RHAG	K6
RHBDD1	K6
RHBDD2	K3
RHBDD3	K5
RHBDF1	K7
RHBDF2	K3
RHBDL1	K7
RHBDL2	K7
RHCE	K6
RHD	K6
RHEB	K4
RHEBL1	K6
RHNO1	K5
RHOA	K2
RHOB	K1
RHOBTB1	K1
RHOBTB2	K2
RHOBTB3	K2
RHOC	K3
RHOF	K6
RHOG	K4
RHOH	K2
RHOQ	K1
RHOT1	K2
RHOT2	K5
RHOU	K2
RHPN1	K3
RHPN1-AS1	K4
RIBC2	K4
RIC3	K1
RIC8A	K5
RIC8B	K2
RICTOR	K1
RIF1	K2
RILP	K1
RILPL1	K3
RILPL2	K2
RIMKLB	K5
RIMS3	K4
RIN1	K3
RIN3	K2
RING1	K2
RINL	K4
RINT1	K4
RIOK1	K2
RIOK2	K4
RIOK3	K7
RIPK1	K2
RIPK2	K2
RIPK3	K3
RIT1	K7
RITA1	K5
RLF	K7
RLIM	K2
RLN2	K1
RLTPR	K1
RMDN1	K4
RMDN2	K4
RMDN3	K6
RMI1	K5
RMI2	K2
RMND1	K2
RMND5A	K7
RMND5B	K5
RN7SL1	K3
RNASE1	K5
RNASE2	K3
RNASE3	K3
RNASE6	K3
RNASEH1	K4
RNASEH1-AS1	K3
RNASEH2A	K5
RNASEH2B	K4
RNASEH2B-AS1	K2
RNASEH2C	K5
RNASEK	K7
RNASEL	K4
RNASET2	K1
RND1	K5
RNF10	K7
RNF103	K1
RNF11	K7
RNF111	K2
RNF113A	K4
RNF114	K4
RNF115	K1
RNF121	K5
RNF122	K3
RNF123	K6
RNF125	K1
RNF126	K5
RNF13	K2
RNF130	K2
RNF135	K4
RNF138	K4
RNF139	K1
RNF139-AS1	K6
RNF14	K6
RNF141	K2
RNF144A	K2
RNF144B	K2
RNF145	K4
RNF146	K6
RNF149	K3
RNF152	K7
RNF166	K3
RNF167	K5
RNF168	K2
RNF169	K2
RNF170	K4
RNF175	K7
RNF181	K6
RNF182	K6
RNF185	K5
RNF187	K6
RNF19A	K7
RNF19B	K1
RNF2	K4
RNF207	K3
RNF208	K4
RNF213	K7
RNF214	K1
RNF215	K4
RNF216	K2
RNF217	K1
RNF219	K4
RNF220	K2
RNF24	K2
RNF25	K5
RNF26	K6
RNF31	K4
RNF32	K1
RNF34	K4
RNF38	K2
RNF39	K7
RNF4	K4
RNF40	K6
RNF41	K4
RNF43	K4
RNF44	K1
RNF5	K5
RNF6	K4
RNF7	K4
RNF8	K4
RNFT1	K4
RNFT2	K2
RNGTT	K4
RNH1	K5
RNLS	K2
RNMT	K2
RNMTL1	K5
RNPC3	K2
RNPEP	K2
RNPEPL1	K5
RNPS1	K4
RNU12	K3
ROBO3	K2
ROCK1	K2
ROCK2	K1
ROGDI	K6
ROM1	K4
ROMO1	K5
ROPN1L	K3
RORA	K7
RP1-100J12.1	K1
RP1-102G20.5	K6
RP1-102H19.8	K2
RP1-102K2.8	K3
RP1-111B22.3	K7
RP1-111C20.4	K1
RP1-117O3.2	K2
RP1-127H14.3	K6
RP1-153G14.4	K2
RP1-15D23.2	K7
RP1-167A14.2	K5
RP1-178F10.3	K3
RP1-18D14.7	K7
RP1-191J18.66	K2
RP1-197B17.3	K6
RP1-1J6.2	K7
RP1-20B11.2	K1
RP1-20N2.6	K2
RP1-223E5.4	K4
RP1-224A6.9	K1
RP1-225E12.2	K1
RP1-239B22.5	K4
RP1-257A7.4	K1
RP1-257A7.5	K3
RP1-265C24.8	K1
RP1-266L20.2	K1
RP1-27K12.4	K7
RP1-286D6.5	K3
RP1-29C18.10	K5
RP1-30M3.5	K7
RP1-313I6.12	K1
RP1-39G22.7	K2
RP1-3J17.3	K2
RP1-43E13.2	K7
RP1-4G17.2	K7
RP1-59D14.5	K3
RP1-64K7.4	K1
RP1-68D18.4	K1
RP1-80N2.2	K4
RP1-80N2.3	K5
RP1-85F18.5	K7
RP1-85F18.6	K7
RP1-86C11.7	K1
RP1-8B1.4	K2
RP1-90G24.10	K6
RP1-90G24.11	K6
RP1-90G24.6	K6
RP1-90J20.12	K6
RP11-1000B6.3	K3
RP11-1006G14.1	K7
RP11-1006G14.2	K7
RP11-1007O24.3	K1
RP11-1017G21.5	K6
RP11-1017G21.6	K5
RP11-101E13.5	K6
RP11-1020A11.2	K7
RP11-1035H13.2	K7
RP11-103G8.2	K2
RP11-104N10.1	K3
RP11-1055B8.7	K1
RP11-1070N10.3	K7
RP11-1070N10.4	K7
RP11-1078H9.5	K1
RP11-108L7.15	K5
RP11-108M9.4	K3
RP11-1094M14.11	K1
RP11-10A14.3	K7
RP11-10A14.4	K7
RP11-10A14.5	K1
RP11-10C24.1	K2
RP11-10C24.3	K2
RP11-10K16.1	K1
RP11-10L12.4	K6
RP11-10N23.2	K1
RP11-1103G16.1	K1
RP11-1105G2.3	K1
RP11-110G21.1	K2
RP11-110I1.12	K4
RP11-110I1.13	K6
RP11-110I1.14	K7
RP11-1114A5.4	K6
RP11-111A22.1	K1
RP11-111K18.2	K3
RP11-111M22.2	K4
RP11-111M22.3	K4
RP11-112J3.16	K3
RP11-112L6.3	K7
RP11-1148O4.2	K1
RP11-1149O23.4	K4
RP11-114B7.6	K7
RP11-114H24.6	K7
RP11-114I8.4	K1
RP11-115C21.2	K5
RP11-116O18.3	K6
RP11-118E18.2	K1
RP11-118E18.4	K1
RP11-118F19.1	K3
RP11-1191J2.5	K3
RP11-119B16.2	K2
RP11-119F19.2	K4
RP11-119J18.1	K6
RP11-11C20.3	K7
RP11-11N7.4	K1
RP11-11N9.4	K2
RP11-120D5.1	K4
RP11-120K9.2	K4
RP11-121C2.2	K1
RP11-121M22.1	K5
RP11-122G18.5	K1
RP11-122K13.12	K6
RP11-1246C19.1	K2
RP11-125B21.2	K7
RP11-125K10.5	K7
RP11-126K1.2	K5
RP11-126K1.6	K1
RP11-1275H24.1	K2
RP11-1275H24.3	K3
RP11-1277A3.1	K1
RP11-127B20.3	K3
RP11-127L20.3	K6
RP11-1299A16.3	K6
RP11-129J12.2	K1
RP11-129K12.4	K6
RP11-12A2.3	K1
RP11-12J10.3	K4
RP11-12M5.4	K7
RP11-130C6.1	K6
RP11-131L12.2	K1
RP11-132A1.4	K4
RP11-1334A24.6	K3
RP11-1336O20.2	K1
RP11-134G8.7	K2
RP11-134G8.8	K5
RP11-134L10.1	K7
RP11-134P9.3	K3
RP11-135J2.3	K6
RP11-136H19.1	K1
RP11-1379J22.2	K3
RP11-1379J22.5	K3
RP11-138A9.1	K7
RP11-138A9.2	K7
RP11-138I1.2	K7
RP11-138I1.3	K4
RP11-1391J7.1	K3
RP11-1398P2.1	K4
RP11-1399P15.1	K1
RP11-139H15.1	K2
RP11-13G14.4	K7
RP11-13N13.2	K2
RP11-1407O15.2	K7
RP11-140K17.3	K6
RP11-141B14.1	K2
RP11-141O15.1	K4
RP11-143I21.1	K1
RP11-143J12.2	K7
RP11-143J12.3	K2
RP11-144G7.2	K1
RP11-145M9.4	K2
RP11-146F11.1	K6
RP11-146I2.1	K5
RP11-14J7.6	K7
RP11-14N7.2	K4
RP11-152N13.5	K5
RP11-154H23.3	K7
RP11-156E8.1	K1
RP11-157P1.4	K6
RP11-158H5.7	K2
RP11-158K1.3	K1
RP11-159G9.5	K6
RP11-159H22.2	K7
RP11-15A1.3	K2
RP11-15A1.7	K4
RP11-15H20.7	K2
RP11-160H22.5	K7
RP11-161H23.9	K6
RP11-162A12.2	K2
RP11-162D16.2	K7
RP11-165F24.3	K1
RP11-166B2.1	K7
RP11-166B2.5	K1
RP11-166P13.3	K2
RP11-166P13.4	K2
RP11-167J8.3	K6
RP11-167P22.3	K1
RP11-169K16.9	K3
RP11-16E12.1	K1
RP11-16E18.3	K1
RP11-16N11.2	K1
RP11-16P6.1	K2
RP11-171G2.1	K3
RP11-175B12.2	K7
RP11-175K6.1	K7
RP11-175O19.4	K1
RP11-178G16.4	K4
RP11-178G16.5	K1
RP11-178L8.3	K1
RP11-178L8.7	K4
RP11-17A1.3	K1
RP11-17G12.2	K4
RP11-181E10.3	K2
RP11-181G12.2	K1
RP11-182I10.3	K7
RP11-182J1.1	K5
RP11-182L21.6	K6
RP11-184I16.4	K4
RP11-186N15.3	K2
RP11-188P20.3	K1
RP11-18H7.1	K4
RP11-190J23.1	K1
RP11-191G24.1	K5
RP11-192H23.4	K3
RP11-195B17.1	K7
RP11-195E2.4	K4
RP11-195F19.5	K5
RP11-195F19.9	K6
RP11-196G11.2	K7
RP11-196G18.24	K1
RP11-196G18.3	K7
RP11-197N18.7	K3
RP11-197P3.4	K4
RP11-1B20.1	K4
RP11-1C8.5	K7
RP11-1D12.2	K3
RP11-202G11.2	K7
RP11-203B9.4	K7
RP11-203J24.8	K6
RP11-204L24.2	K3
RP11-206L10.3	K1
RP11-206L10.9	K1
RP11-209D14.2	K6
RP11-20B24.7	K6
RP11-20D14.6	K6
RP11-211C9.1	K6
RP11-211G3.2	K7
RP11-212D19.4	K7
RP11-212I21.4	K1
RP11-212P7.2	K1
RP11-215G15.5	K2
RP11-215P8.3	K7
RP11-215P8.4	K7
RP11-216B9.6	K3
RP11-218F10.3	K2
RP11-218M22.1	K1
RP11-219B17.1	K4
RP11-21A7A.4	K5
RP11-21B21.4	K6
RP11-21M24.3	K1
RP11-220C2.1	K1
RP11-220I1.1	K6
RP11-222A11.1	K1
RP11-227G15.9	K7
RP11-227H4.5	K7
RP11-228B15.4	K5
RP11-229P13.20	K3
RP11-22P6.3	K5
RP11-230B22.1	K4
RP11-230L22.4	K2
RP11-231C14.4	K1
RP11-231I16.1	K1
RP11-235E17.6	K7
RP11-23F23.2	K2
RP11-23I7.1	K6
RP11-23N2.4	K1
RP11-23P13.6	K1
RP11-242D8.1	K1
RP11-242F4.2	K1
RP11-243J16.7	K7
RP11-244F12.3	K2
RP11-244N9.6	K6
RP11-245J9.5	K1
RP11-245J9.6	K1
RP11-24F11.2	K7
RP11-250B2.6	K2
RP11-251G23.5	K2
RP11-251M1.1	K2
RP11-252A24.3	K6
RP11-252A24.7	K4
RP11-254F7.2	K7
RP11-255C15.3	K2
RP11-257P3.3	K7
RP11-258C19.7	K2
RP11-258F1.1	K1
RP11-259K5.2	K5
RP11-259N19.1	K1
RP11-25C19.3	K1
RP11-25K19.1	K1
RP11-260M2.1	K5
RP11-262H14.1	K1
RP11-262H14.4	K2
RP11-264B14.1	K1
RP11-264B14.2	K4
RP11-264B17.2	K6
RP11-264B17.4	K6
RP11-264C15.2	K2
RP11-264I13.2	K2
RP11-264L1.4	K2
RP11-266K22.2	K6
RP11-266K4.9	K2
RP11-266L9.2	K2
RP11-266L9.5	K1
RP11-267N12.3	K4
RP11-268J15.5	K1
RP11-269F19.2	K6
RP11-271C24.2	K6
RP11-274B21.10	K1
RP11-274B21.9	K7
RP11-276H1.3	K6
RP11-277L2.3	K1
RP11-277P12.20	K5
RP11-282O18.3	K1
RP11-282O18.7	K7
RP11-284F21.10	K3
RP11-284F21.7	K5
RP11-284F21.9	K3
RP11-285F7.2	K1
RP11-286N22.8	K6
RP11-288H12.4	K7
RP11-288I21.1	K1
RP11-290F5.1	K1
RP11-290F5.2	K7
RP11-293A21.1	K7
RP11-295G20.2	K5
RP11-295P9.12	K6
RP11-295P9.3	K7
RP11-295P9.8	K7
RP11-296A18.3	K7
RP11-296I10.3	K2
RP11-296O14.3	K4
RP11-297N6.4	K6
RP11-298J20.3	K7
RP11-299G20.2	K6
RP11-299H21.1	K2
RP11-299J3.8	K1
RP11-29H23.4	K3
RP11-2B6.3	K7
RP11-2E17.1	K1
RP11-2H8.2	K7
RP11-301G19.1	K3
RP11-301O19.1	K5
RP11-302J23.1	K7
RP11-303E16.5	K3
RP11-303E16.6	K1
RP11-304F15.3	K7
RP11-304F15.4	K7
RP11-304F15.7	K1
RP11-304L19.5	K4
RP11-305E17.6	K7
RP11-305L7.7	K1
RP11-306G20.1	K7
RP11-307B6.3	K7
RP11-307C12.11	K5
RP11-307C18.1	K7
RP11-307E17.8	K2
RP11-309G3.3	K6
RP11-312O7.2	K6
RP11-314O13.1	K7
RP11-315A17.1	K6
RP11-315I20.1	K3
RP11-317G6.1	K1
RP11-317J10.2	K7
RP11-318A15.2	K5
RP11-318M2.2	K1
RP11-319G6.1	K1
RP11-320M2.1	K5
RP11-320N21.2	K3
RP11-320P7.1	K1
RP11-321F8.4	K2
RP11-322E11.5	K3
RP11-324I22.4	K1
RP11-325F22.2	K1
RP11-325L7.1	K1
RP11-326C3.11	K3
RP11-326F20.5	K6
RP11-326I11.3	K1
RP11-326I11.4	K6
RP11-326K13.4	K5
RP11-327F22.2	K1
RP11-327F22.4	K1
RP11-328M4.2	K5
RP11-329J18.3	K1
RP11-330A16.1	K7
RP11-332H14.2	K4
RP11-333I13.1	K7
RP11-336K24.12	K6
RP11-337C18.8	K1
RP11-338I21.1	K1
RP11-339B21.11	K4
RP11-339B21.14	K2
RP11-339B21.15	K2
RP11-33N16.2	K1
RP11-33O4.1	K1
RP11-342K6.1	K2
RP11-342M1.3	K6
RP11-343N15.5	K7
RP11-344N10.5	K1
RP11-345J4.5	K4
RP11-345P4.7	K7
RP11-345P4.9	K1
RP11-347C12.1	K7
RP11-347I19.8	K5
RP11-347P5.1	K1
RP11-348N5.7	K1
RP11-348P10.2	K2
RP11-349A22.5	K1
RP11-350F4.2	K2
RP11-351D16.3	K2
RP11-352G9.1	K7
RP11-353K11.1	K1
RP11-353N14.4	K5
RP11-353N14.5	K5
RP11-353N4.4	K2
RP11-354E11.2	K1
RP11-354M1.2	K6
RP11-354M20.3	K1
RP11-354P11.8	K1
RP11-355B11.2	K3
RP11-356I2.4	K1
RP11-357N13.2	K2
RP11-359B12.2	K2
RP11-359E3.4	K5
RP11-35G9.3	K1
RP11-360O19.4	K7
RP11-361D15.2	K1
RP11-361F15.2	K2
RP11-361K17.2	K1
RP11-362K14.5	K1
RP11-363L24.3	K1
RP11-366L20.2	K1
RP11-367G6.3	K1
RP11-368P15.3	K6
RP11-369K17.1	K1
RP11-36B15.1	K5
RP11-372E1.6	K6
RP11-372K14.2	K1
RP11-373D23.3	K7
RP11-376O6.2	K5
RP11-378A12.1	K1
RP11-378J18.3	K4
RP11-378J18.8	K2
RP11-379B8.1	K7
RP11-379F4.4	K5
RP11-379F4.9	K6
RP11-379H18.1	K2
RP11-379J13.2	K6
RP11-379K17.4	K7
RP11-379P15.1	K1
RP11-37C7.3	K5
RP11-37E23.5	K3
RP11-381K20.2	K2
RP11-382A20.4	K6
RP11-382J12.1	K4
RP11-383G10.5	K7
RP11-384K6.6	K2
RP11-384P7.7	K1
RP11-385D13.3	K1
RP11-385F5.5	K1
RP11-385F7.1	K6
RP11-386G11.10	K5
RP11-386I14.4	K1
RP11-389C8.3	K4
RP11-38G5.4	K4
RP11-38J22.3	K1
RP11-38J22.6	K1
RP11-38P22.2	K1
RP11-390B4.3	K7
RP11-390B4.5	K6
RP11-390E23.6	K2
RP11-390K5.3	K7
RP11-391M1.4	K1
RP11-392P7.6	K4
RP11-393I2.4	K2
RP11-393M11.2	K2
RP11-394I13.2	K1
RP11-395A13.2	K5
RP11-395I14.2	K1
RP11-395L14.4	K1
RP11-395P17.3	K3
RP11-396C23.4	K6
RP11-396F22.1	K1
RP11-398C13.6	K4
RP11-398K22.12	K2
RP11-3B7.1	K7
RP11-3D4.2	K1
RP11-3P17.5	K4
RP11-402L5.1	K7
RP11-403I13.8	K1
RP11-404O13.5	K5
RP11-407N17.4	K2
RP11-408A13.4	K2
RP11-410L14.2	K6
RP11-410N8.3	K5
RP11-412D9.4	K4
RP11-413H22.2	K1
RP11-415F23.3	K1
RP11-415J8.5	K4
RP11-415J8.7	K3
RP11-416N2.4	K1
RP11-417F21.1	K1
RP11-418J17.1	K4
RP11-420A23.1	K4
RP11-420A6.2	K7
RP11-421F16.3	K2
RP11-421L21.3	K2
RP11-422P24.10	K1
RP11-422P24.11	K4
RP11-423H2.3	K5
RP11-425D10.10	K1
RP11-425I13.3	K4
RP11-426C22.4	K3
RP11-426C22.5	K2
RP11-426J5.2	K1
RP11-427H3.3	K7
RP11-428J1.5	K1
RP11-429J17.2	K3
RP11-42O15.3	K7
RP11-430C7.4	K7
RP11-430C7.5	K6
RP11-432I5.4	K7
RP11-433J8.1	K1
RP11-434B12.1	K1
RP11-434C1.1	K1
RP11-434H14.1	K1
RP11-434H6.7	K3
RP11-436I24.1	K3
RP11-439E19.10	K1
RP11-439E19.9	K1
RP11-439L8.3	K3
RP11-439L8.4	K3
RP11-439M11.1	K6
RP11-440D17.3	K2
RP11-440I14.2	K3
RP11-440L14.1	K5
RP11-440L14.4	K5
RP11-441O15.3	K5
RP11-443B20.1	K5
RP11-443B7.1	K3
RP11-446E9.2	K1
RP11-446N19.1	K1
RP11-448A19.1	K2
RP11-449P15.2	K7
RP11-44I10.3	K1
RP11-44M6.1	K5
RP11-450K4.1	K1
RP11-451M19.3	K6
RP11-452F19.3	K2
RP11-452H21.2	K1
RP11-452H21.4	K1
RP11-452J21.2	K1
RP11-452L6.1	K3
RP11-452L6.5	K2
RP11-452L6.7	K6
RP11-453F18__B.1	K2
RP11-457M11.5	K1
RP11-458F8.4	K6
RP11-458N5.1	K1
RP11-45L9.1	K4
RP11-45M22.3	K1
RP11-45M22.4	K7
RP11-45M22.5	K6
RP11-45P15.4	K1
RP11-462G2.1	K7
RP11-463D19.1	K1
RP11-465N4.4	K3
RP11-465N4.5	K3
RP11-466A19.1	K5
RP11-466A19.3	K6
RP11-466F5.8	K2
RP11-467D18.2	K5
RP11-467D6.1	K1
RP11-467K18.2	K7
RP11-467P9.1	K6
RP11-468E2.4	K6
RP11-468E2.5	K6
RP11-469M7.1	K1
RP11-46A10.2	K7
RP11-46A10.5	K6
RP11-46C24.7	K1
RP11-46F15.2	K7
RP11-473C18.3	K7
RP11-473I1.5	K1
RP11-473M20.14	K5
RP11-473M20.16	K6
RP11-473M20.7	K3
RP11-473M20.9	K3
RP11-474B12.1	K4
RP11-474G23.3	K5
RP11-474I11.7	K1
RP11-474P2.4	K1
RP11-475N22.4	K4
RP11-477D19.2	K2
RP11-477J21.6	K1
RP11-477N3.1	K1
RP11-479G22.8	K1
RP11-47A8.5	K3
RP11-480A16.1	K4
RP11-480I12.7	K2
RP11-481C4.1	K7
RP11-483F11.7	K3
RP11-484D2.2	K1
RP11-484D2.5	K1
RP11-485G4.2	K4
RP11-485G7.6	K2
RP11-486A14.2	K7
RP11-486G15.2	K3
RP11-486O12.2	K1
RP11-488C13.5	K2
RP11-488L18.10	K5
RP11-488L18.8	K4
RP11-48B3.3	K1
RP11-48B3.4	K1
RP11-493K19.3	K6
RP11-493P1.2	K1
RP11-495K9.5	K1
RP11-495P10.8	K3
RP11-497H17.1	K4
RP11-498C9.12	K6
RP11-498C9.15	K4
RP11-498D10.5	K1
RP11-498D10.6	K7
RP11-498P14.3	K6
RP11-498P14.5	K6
RP11-499E18.1	K5
RP11-49C24.1	K7
RP11-49I11.1	K2
RP11-49K24.8	K1
RP11-4F22.2	K3
RP11-4F5.2	K1
RP11-500C11.3	K1
RP11-501J20.5	K1
RP11-502I4.3	K1
RP11-503P10.1	K1
RP11-504P24.4	K5
RP11-504P24.8	K6
RP11-505K9.1	K5
RP11-506H20.1	K1
RP11-506K6.4	K6
RP11-509J21.1	K6
RP11-509J21.2	K6
RP11-509J21.3	K6
RP11-509J21.4	K4
RP11-50D9.3	K4
RP11-50E11.3	K1
RP11-510H23.1	K1
RP11-510M2.2	K7
RP11-511B23.1	K1
RP11-511B23.2	K7
RP11-511B23.3	K7
RP11-512N4.2	K6
RP11-513G19.1	K1
RP11-513M16.8	K2
RP11-517P14.2	K3
RP11-51J9.5	K7
RP11-521B24.3	K2
RP11-522I20.3	K5
RP11-523H24.3	K1
RP11-525G13.2	K5
RP11-527D7.1	K7
RP11-52J3.3	K1
RP11-530N7.3	K1
RP11-531F16.4	K6
RP11-532M24.1	K2
RP11-533E19.7	K7
RP11-535C21.3	K1
RP11-536C5.7	K7
RP11-536K7.3	K6
RP11-536N17.1	K6
RP11-537A6.9	K1
RP11-537H15.3	K7
RP11-539L10.2	K7
RP11-53B2.1	K2
RP11-53B2.3	K2
RP11-53B2.4	K2
RP11-53B2.5	K2
RP11-53O19.1	K2
RP11-53O19.3	K2
RP11-540K16.1	K7
RP11-540O11.1	K3
RP11-540O11.6	K1
RP11-544A12.4	K2
RP11-544A12.8	K4
RP11-544I20.2	K2
RP11-545E17.3	K5
RP11-545I5.3	K1
RP11-546M21.6	K1
RP11-54A4.2	K6
RP11-550A5.2	K1
