P1 P2 P3 P4 P5 P6 P7 P8
ENSG00000138795_LINE3404_LEF1_D_N1 -0.0367730375621904 0.532781608728116 0.409160098473378 0.40521219277625 -0.520137660637266 -0.0552394563268031 -0.129438441212492 -0.113250592610294
ENSG00000143842_LINE3408_SOX13_D 3.33110786123035 11.6954347982115 11.7856847683483 7.16702467091468 -5.72576741891873 -10.1439450769367 -9.10850437205306 -4.95611042148747
ENSG00000148737_LINE3416_TCF7L2_D_N2 2.64356388096864 4.71963930102073 5.14311064181506 5.73235310569058 -1.31169331841066 -3.85851770640114 -4.30369560198372 -4.14620660368192
ENSG00000152284_LINE3420_TCF7L1_D -0.150885944271559 2.14764060111967 2.63820204900286 2.28113757947334 -1.4458962131941 -1.30883863200207 -1.2816552514417 -1.38486648941152
ENSG00000164736_LINE3425_SOX17_D 3.84604223454933 5.39389854289171 4.31688158603006 3.63184197981366 -2.22861879633138 -5.30634451374721 -5.22002423524927 -2.78668992800069
ENSG00000168875_LINE3427_SOX14_D_N1 2.32257989847845 3.13134832830168 3.29781896237929 1.85463130560308 -2.28557864690796 -3.46469326688204 -2.34047728531328 -1.12340576973376
ENSG00000171056_LINE3431_SOX7_D_N1 1.3965569123741 3.57338499847334 2.82549165848843 2.9010193667816 -1.50168889144799 -2.70465285166245 -3.46026325718798 -1.95400153554807
ENSG00000176887_LINE3434_SOX11_I 2.71914064205122 11.0973978892519 10.7983892427556 6.97800105405312 -4.84821629373281 -9.32078455381907 -8.52811404259505 -2.72702715415641
ENSG00000177732_LINE3435_SOX12_I 4.02211357400813 15.4227562466814 15.1991999405205 11.107882647261 -4.86339597703487 -11.5498019598181 -14.1353456676465 -6.33308851529057
ENSG00000181449_LINE3441_SOX2_D_N2 1.90298998083589 4.61900302210683 4.86680799975849 3.30898313523358 -3.0940565503861 -5.3393002584913 -3.79986933557743 -0.685916959464972
ENSG00000182968_LINE3445_SOX1_I -1.43987459867632 -1.60439752645014 -0.296771486365154 -0.453904304591052 0.0906805508942951 -0.242422654209208 1.06241634760275 1.51034070876026
ENSG00000184895_LINE3448_SRY_D_N3 0.0357397836400341 6.68157176208414 7.9317635660222 4.75237918923614 -5.61402083355769 -7.42779997202837 -4.32421485927076 0.0346807444263076
ENSG00000203883_LINE3459_SOX18_D_N1 3.10491668958621 4.0484032947687 4.8562674894048 3.4199529274286 -2.92217373562059 -5.80063452769043 -4.09915183076551 -0.987620500989014
ENSG00000115415_LINE3479_STAT1_D_N6 0.896880609403028 0.906626359751601 1.77226438757481 5.17633855209097 0.817344352486151 -1.63652929065806 -4.52333867314069 -1.37828560090841
ENSG00000126561_LINE3481_STAT5A_D_N2 -2.47538595998248 0.424405189957508 1.99962711739741 5.96401415119456 3.23260215282967 -0.275435257684948 -4.42377509852589 -4.13914896316674
ENSG00000138378_LINE3487_STAT4_D_N1 2.72353895522697 1.58762991320968 0.368805250969226 -0.992194880706402 -2.83876049720238 -2.07652907432598 0.0207803268671254 2.18377633627353
ENSG00000166888_LINE3492_STAT6_D_N1 13.3762090390455 4.75268970783084 0.325654608529015 -1.28284986520566 -2.50637703001291 -3.16004698336286 -2.75046926059052 -0.902749561411429
ENSG00000168610_LINE3506_STAT3_D_N5 -1.3856847603372 0.615678574578078 1.48513742282668 5.57754534466319 1.16109625791258 -1.18108050912899 -4.02217924510475 -1.04941214262252
ENSG00000170581_LINE3510_STAT2_D_N2 17.6400248179764 -2.54140674546894 -8.40332054630133 -10.1667915690035 -1.83769640083096 0.957806276244156 5.09225831807332 5.69047153421426
ENSG00000173757_LINE3511_STAT5B_D_N2 -2.87969608477521 0.761773310713161 3.02956961873849 7.31340500372364 4.10854172096919 -0.253950156833602 -6.01117365893412 -5.54579138699944
ENSG00000073861_LINE3513_TBX21_D_N2 -0.251321235720189 -2.01080030621102 -2.39552280950661 -2.68500779374222 0.0380461087999517 2.94364952258623 3.00023570615626 0.913595566842524
ENSG00000089225_LINE3523_TBX5_D_N2 -7.99628433940413 -5.95235714088446 -3.508006368117 -1.79684864411999 4.9013515397823 7.30306444520318 3.7680662249071 0.612952707029116
ENSG00000092607_LINE3528_TBX15_D_N1 -0.714220474649877 -2.5615881538176 -2.19649198225275 -2.17212721579592 0.0281309381879595 3.05143392005133 2.22446425110778 1.45158942000553
ENSG00000121068_LINE3532_TBX2_D_N1 -4.18257223721132 -2.8230783177171 -2.00175014303392 -2.07344123700644 0.300791947350582 2.67152368718021 3.63424314836568 1.59422093500741
ENSG00000121075_LINE3535_TBX4_D_N1 -7.99628433940413 -5.95235714088446 -3.508006368117 -1.79684864411999 4.9013515397823 7.30306444520318 3.7680662249071 0.612952707029116
ENSG00000135111_LINE3538_TBX3_D -4.04720371798389 -0.790825350698015 0.0124557416848431 1.19450100627875 2.58283015555631 2.07540830601591 -0.217583849750896 -1.88313244246339
ENSG00000136535_LINE3540_TBR1_D_N2 -2.7341369956108 -3.53347174518046 -3.4275305624995 -1.59806576565897 3.35747376640219 3.03667026014427 1.76760431998023 -0.05942568322701
ENSG00000143178_LINE3541_TBX19_D -1.2055388562889 -2.91202716069557 -1.99022347692016 -0.946998565762704 2.57636009480794 3.47602324964429 0.973978911459913 -1.43181526194095
ENSG00000163508_LINE3544_EOMES_D_N1 -4.0455024690985 -3.30842922524769 -2.27155874675485 -0.397036173593464 4.27838907234243 4.70584729865762 1.01809346322556 -1.64782766040704
ENSG00000164458_LINE3548_T_D_N2 -0.874286463749807 -1.07378043073477 -0.461189803639653 -1.27680639671361 -0.547290415018214 1.43243293220341 1.3425943447347 1.14332332835494
ENSG00000164532_LINE3549_TBX20_D_N2 -4.67404250664787 -1.06608082824466 0.168799076876017 -0.218658963614231 0.599243789003635 1.92900374899701 1.43027840961047 0.177155948919041
ENSG00000167800_LINE3554_TBX10_I -4.60402573745118 -3.16879594493752 -2.16398885276056 -1.10431264508045 1.76193263903082 3.55782009642282 2.1454584530195 0.817619152631087
ENSG00000184058_LINE3555_TBX1_D_N1 -4.03780343207536 -2.59440462440646 -1.776474282002 -0.706327724978762 2.24661356915665 1.95768507936281 1.78409997949472 0.593264623486832
ENSG00000112592_LINE3569_TBP_D_N2 -0.202628717433014 -0.0782238970408593 -0.857482428814125 -0.371337541962035 2.01391061417611 1.00425404478129 -1.0187136596316 -0.43885195855669
ENSG00000182521_LINE3570_TBPL2_I -2.70408329862689 -3.55038939702116 -3.61024566881313 -2.73328613346068 1.81544990745674 3.74376602391372 3.37441324980506 2.41445636809986
ENSG00000007866_LINE3572_TEAD3_D_N1 -5.55416614420908 -2.51451914534568 -1.29568692516166 0.216025603305658 1.05280148351196 0.63748798748077 1.72717337676165 2.42155162710698
ENSG00000187079_LINE3576_TEAD1_D_N3 -3.30397914076618 -0.595110470073437 0.0987703481467206 0.977972158830639 0.043740673387442 -0.514793326566957 0.149026431771303 1.31528789389778
ENSG00000197905_LINE3584_TEAD4_D_N1 -5.85989985409193 -0.665381600605314 0.437822885974417 2.52715960947245 1.79233798612567 -0.457778078931919 -1.06843069256709 0.328574160997211
ENSG00000131931_LINE3588_THAP1_D_N1 2.47440755914704 2.90899145357987 2.44279031813841 1.82443810505632 -1.68754756062543 -0.901707029241499 -1.98792514398314 -2.93883077057823
ENSG00000137492_LINE3592_PRKRIR_D -3.01270792796785 -0.176055290648484 0.101779955409124 1.28523109219431 1.13148686354196 -0.441232808134885 -0.813392541100986 0.621588720336097
ENSG00000066136_LINE3604_NFYC_D 13.1357362608555 3.63744200017785 -1.93573526289703 -4.75865852029208 -4.37638294965613 -4.76857913621656 1.40867265363308 1.19729676718563
ENSG00000067955_LINE3606_CBFB_D 36.8869906332829 39.9130301766836 23.6521346069254 3.78325030421096 -23.5580283623099 -27.0448279054812 -17.3608128257043 -11.5429584846743
ENSG00000071794_LINE3610_HLTF_D -3.44425464601766 0.690728979719168 1.59610200231225 2.77241763856239 2.53817791073652 0.00535752360685948 -2.1066100987296 -2.41801552584318
ENSG00000074800_LINE3611_ENO1_D -3.06766677796017 0.2671094345127 2.01669517368674 1.96295533121265 -2.43790970740364 -2.0122620317925 1.32949459721657 -0.119612353895692
ENSG00000100393_LINE3625_EP300_D -1.26091245637413 -0.462416783758901 0.0554429734422827 0.154874881288069 2.08351070623833 1.48886993701234 -1.11064945453493 -0.851196467728577
ENSG00000106459_LINE3634_NRF1_D_N3 5.62508241232226 -7.4214423379589 -11.383242390512 -10.9733861133862 -0.213960602135947 1.13704665863613 8.78923873846103 6.57485417465876
ENSG00000115816_LINE3645_CEBPZ_D 12.2621137125052 2.78893956064709 -2.80011966489078 -5.67132819001822 -3.79207731135985 -3.77410446089146 2.74487880871207 2.22352504233538
ENSG00000120837_LINE3650_NFYB_D_N2 16.0170858600546 3.90920080175751 -3.03161985937819 -6.68538545886723 -4.98802253498368 -5.33312213726736 2.52341877559041 2.49099526903402
ENSG00000135363_LINE3654_LMO2_D_N1 -8.14295721572616 -3.65872985381657 -0.779752238668637 0.317276856086084 2.34477217957252 4.72749661534686 2.30089930954467 -0.0955896301769897
ENSG00000162613_LINE3668_FUBP1_D -2.77412117403645 3.30217742631103 1.83676702369633 -2.35183823788293 -5.55830036170555 -2.54523683930575 2.69589404140849 4.91463586590258
ENSG00000164299_LINE3669_SPZ1_D_N1 -1.80578470183223 1.23460073835227 1.89229643571542 1.66969729182168 1.13153011422572 -0.437540489249774 -2.18301390098437 -1.06857288021403
ENSG00000169297_LINE3679_NR0B1_D 3.13450164128979 1.75014613539758 0.552576750362659 -0.844926421688858 1.01563228675453 -2.07485159367204 -1.8564533173797 -0.739547267349143
ENSG00000171634_LINE3685_BPTF_D_N1 2.4891754239221 2.81207121839477 0.752555672351741 -3.54511763036163 -4.44641600003336 -2.74376225022003 1.93390705520979 2.75459298729371
ENSG00000185129_LINE3691_PURA_D -0.368192328396252 2.10905755616977 1.992065862033 2.16794703294058 0.687057762765419 -2.24911846146358 -2.18023648837529 -1.31834290250997
ENSG00000197579_LINE3699_TOPORS_D -8.73796853934885 -5.6365247848716 -3.56191946668621 -2.49246211292988 2.98825778069159 6.1841926399395 5.36309188645905 2.06649241761334
ENSG00000214575_LINE3701_CPEB1_D -4.90237870874031 0.0917450142348331 0.606189959915046 1.32844180697564 1.87151664833407 0.684687608818193 -0.385473410647271 -0.881731471673624
ENSG00000214717_LINE3702_ZBED1_D 0.953797909767878 -1.45399907964234 -1.88658491578392 -1.45476592232368 -0.782496387067987 -0.894061476668307 1.43961657502273 2.31412957101973
ENSG00000256683_LINE3706_ZNF350_D 2.93960377681122 3.79051303368966 2.18333792055471 -0.246792681610795 -2.232638473996 -1.57214380890533 -1.12603411951166 -0.513186799845315
ENSG00000104903_LINE202_LYL1_I_N4 -0.272450601092711 -1.65072672572466 0.474049489718365 0.763396844984297 2.41484481664582 1.81881253570207 0.0813006317158328 -3.24144832299933
ENSG00000120669_LINE260_SOHLH2_I 0.461515362663049 -1.33653389225604 -1.44918942890266 -1.48778495330209 0.575736543900962 0.637091822483445 1.2147312199429 0.520355695615055
ENSG00000123307_LINE291_NEUROD4_I_N7 -3.4520587267165 -1.28194243924063 -0.0662222421172863 2.85150384682496 2.69707014627672 0.646070059597014 -0.99856194108108 -2.67245693524043
ENSG00000164600_LINE428_NEUROD6_I_N7 -3.4520587267165 -1.28194243924063 -0.0662222421172863 2.85150384682496 2.69707014627672 0.646070059597014 -0.99856194108108 -2.67245693524043
ENSG00000186051_LINE511_TAL2_I_N1 -3.82117871992741 -1.18056008469734 2.4108392348361 5.19217703597097 6.59356013758907 2.02674644427327 -4.52302900392006 -7.90575210952223
ENSG00000250709_LINE562_C13orf38SOHLH2_I 0.461515362663049 -1.33653389225604 -1.44918942890266 -1.48778495330209 0.575736543900962 0.637091822483445 1.2147312199429 0.520355695615055
ENSG00000127124_LINE1225_HIVEP3_I_N1 1.04380691430724 -0.590258521003313 -0.353676938183054 0.280152823573746 0.596092284068218 -0.593692638147401 -0.841996490091188 0.64562143029603
ENSG00000127152_LINE1229_BCL11B_I 36.825011280192 3.6746813872296 -8.54027557228177 -11.6642748287343 -5.49547953583419 -4.37759503710721 0.166235437011849 2.46628758682599
ENSG00000155090_LINE1360_KLF10_I 3.88668346988951 2.12124578283131 0.780669686299453 0.562246898023207 -3.82887136060332 -4.54078269833941 -0.0870392253760394 1.43141136871746
ENSG00000006047_LINE2211_YBX2_I_N1 -2.0290083037248 -2.6140143582026 -2.50952691103315 -2.70825118253151 -0.535185347848498 2.58519593232168 3.43977751169989 3.13614112129413
ENSG00000060138_LINE2216_CSDA_I_N1 -2.0290083037248 -2.6140143582026 -2.50952691103315 -2.70825118253151 -0.535185347848498 2.58519593232168 3.43977751169989 3.13614112129413
ENSG00000053254_LINE2536_FOXN3_I_N9 -7.41535716387997 -9.87328378552221 -10.7308883926767 -10.9131376862407 -5.88956594678927 5.26078912623625 15.4733411020049 15.7549568004942
ENSG00000170122_LINE2821_FOXD4_I_N50 -8.801378382657 -15.4375979031491 -17.6949506302499 -18.1149689372677 -8.06743060481403 7.26433585179727 25.5357321505844 24.8852579610499
ENSG00000184492_LINE3262_FOXD4L1_I_N53 -8.801378382657 -15.4375979031491 -17.6949506302499 -18.1149689372677 -8.06743060481403 7.26433585179727 25.5357321505844 24.8852579610499
ENSG00000187559_LINE3779_FOXD4L3_I_N47 -8.81458288733227 -15.793893611662 -17.976853641496 -19.059857350711 -10.6633847478867 7.33186008199073 25.8019861964827 28.7772924180528
ENSG00000204779_LINE4053_FOXD4L5_I_N47 -8.81458288733227 -15.793893611662 -17.976853641496 -19.059857350711 -10.6633847478867 7.33186008199073 25.8019861964827 28.7772924180528
ENSG00000204793_LINE4190_FOXD4L6_I_N47 -8.81458288733227 -15.793893611662 -17.976853641496 -19.059857350711 -10.6633847478867 7.33186008199073 25.8019861964827 28.7772924180528
ENSG00000176654_LINE5444_NANOGP1_I_N1 0.0714283573616724 -1.54105201175609 -0.744428630458232 0.158442701904726 1.12748140320824 -0.172096966042413 0.0994145559584585 0.667750416244581
ENSG00000206454_LINE6122_AL7735441_I_N5 2.30385595809069 1.97098000365772 1.58180624768159 1.79097593603794 0.408758902530715 -1.05059143119238 -2.61749291025514 -3.25165100126769
ENSG00000229094_LINE6138_CR3882292_I_N5 2.30385595809069 1.97098000365772 1.58180624768159 1.79097593603794 0.408758902530715 -1.05059143119238 -2.61749291025514 -3.25165100126769
ENSG00000233911_LINE6155_AL6628334_I_N5 2.30385595809069 1.97098000365772 1.58180624768159 1.79097593603794 0.408758902530715 -1.05059143119238 -2.61749291025514 -3.25165100126769
ENSG00000235068_LINE6169_CR7598154_I_N5 2.30385595809069 1.97098000365772 1.58180624768159 1.79097593603794 0.408758902530715 -1.05059143119238 -2.61749291025514 -3.25165100126769
ENSG00000237582_LINE6183_BX0885802_I_N5 2.30385595809069 1.97098000365772 1.58180624768159 1.79097593603794 0.408758902530715 -1.05059143119238 -2.61749291025514 -3.25165100126769
ENSG00000174738_LINE6612_NR1D2_I_N1 -0.706040955831409 -0.451461920646827 0.258714036891612 -0.557400619132947 -2.14175896186365 -0.0904507134004447 0.806845297438921 2.3519654162436
ENSG00000111049_LINE482_MYF5_I_N8 -3.87493429121907 -2.62189412257683 0.704098051420844 2.70937609633142 3.54425008896069 2.54970499400481 -0.60096719031438 -3.33355159897851
ENSG00000139352_LINE730_ASCL1_I_N2 -1.34984324160291 -1.4242577934498 1.1119395166055 3.13123726709133 3.29300197199086 1.49149503433044 -1.48891525047844 -4.13011304952838
ENSG00000172238_LINE964_ATOH1_I_N6 -7.90849752022959 -4.50478821014153 -0.740948746866365 0.0135260787536226 1.14021818611218 4.72393526889228 3.22072587486843 0.843946425754872
ENSG00000050344_LINE1236_NFE2L3_I_N2 -2.23196807270853 -4.22214534644135 -4.03369681841747 -6.15871014340475 -3.43992867800185 2.70072251977322 7.10175661717419 5.57103675428767
ENSG00000127528_LINE2754_KLF2_I_N15 -8.91915457881253 -2.50334388273884 -0.677329013416484 1.81782183605075 1.05187794754202 0.919578143203081 3.36677319064196 0.582755191054419
ENSG00000172059_LINE3300_KLF11_I_N3 3.7492474699092 1.73537432054112 -0.294517536387575 -1.32054746587339 -6.53322152125801 -6.83878734889385 2.02915670355674 3.40400122551589
ENSG00000179059_LINE3477_ZFP42_I_N14 0.48340276408567 -7.44546034008646 -9.9032969432692 -9.65029615911732 -2.34597007448195 1.01473427002876 8.56247658424999 13.2167393532764
ENSG00000197062_LINE3797_ZNF187_I 0.826370074867697 -1.27992727139548 -1.46822609800328 -1.44104477238924 0.760674917224514 1.01378417146192 0.915897938584408 0.477904411750936
ENSG00000198081_LINE3836_ZFP161_I 5.9703756851649 0.486182202155021 -1.33492085274886 0.00382807690309062 5.13489365490318 0.575946972134824 -2.37928132657232 -2.42958920596018
ZN75C_HUMAN_LINE4118_ZNF75C_I -0.56258219126307 1.12408792569529 0.109127067909739 -0.329393919637883 1.71754277476652 0.625763893977489 -1.26300680702224 -0.876026375243943
ENSG00000142025_LINE4258_DMRTC2_I_N2 1.50807336599103 1.86755619511275 1.5701750580783 2.36280561075055 1.6452822272212 -1.11399807822706 -3.47807399901227 -2.81138391897706
ENSG00000129654_LINE6757_FOXJ1_I_N53 -8.801378382657 -15.4375979031491 -17.6949506302499 -18.1149689372677 -8.06743060481403 7.26433585179727 25.5357321505844 24.8852579610499
ENSG00000170802_LINE7873_FOXN2_I_N8 -7.41535716387997 -9.87328378552221 -10.7308883926767 -10.9131376862407 -5.88956594678927 5.26078912623625 15.4733411020049 15.7549568004942
ENSG00000183770_LINE8732_FOXL2_I_N51 -7.41535716387997 -9.87328378552221 -10.7308883926767 -10.9131376862407 -5.88956594678927 5.26078912623625 15.4733411020049 15.7549568004942
ENSG00000184659_LINE9166_FOXD4L4_I_N47 -8.81458288733227 -15.793893611662 -17.976853641496 -19.059857350711 -10.6633847478867 7.33186008199073 25.8019861964827 28.7772924180528
ENSG00000204828_LINE10575_FOXD4L2_I_N47 -8.81458288733227 -15.793893611662 -17.976853641496 -19.059857350711 -10.6633847478867 7.33186008199073 25.8019861964827 28.7772924180528
ENSG00000115112_LINE11247_TFCP2L1_I_N2 -0.597568324569467 2.94558751402962 4.80307070741562 4.32108179300181 -0.648310629017509 -2.05461972524832 -3.88072134831738 -2.05322256785163
DUX1_HUMAN_LINE11277_DUX1_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
DUX3_HUMAN_LINE11282_DUX3_I 0.5259734802047 1.39164810042234 2.26353527138731 2.38893950759978 -1.87405891853416 -3.13236646558013 -1.19589708308246 0.2641845676742
ENSG00000105717_LINE11890_PBX4_I_N5 3.09293785356752 -0.0800146422463796 -0.576695495794365 -1.02158986637317 -0.105708807596415 0.239926868343101 0.0222332219135363 -0.216312465055972
ENSG00000148826_LINE14172_NKX62_I_N5 -2.69486400808436 -2.22204206822831 -1.41776096233697 -0.748477029713898 2.5057273014934 2.64174864019488 0.96408240274325 -0.614926971077257
ENSG00000197576_LINE16129_HOXA4_I_N70 -2.62454685856121 -1.94121192003562 -1.19538581383567 -0.692969237971252 1.85280083448935 2.49562255510773 1.26026323571487 -0.397613835061138
ENSG00000230336_LINE17148_CR8477943_I_N5 2.30385595809069 1.97098000365772 1.58180624768159 1.79097593603794 0.408758902530715 -1.05059143119238 -2.61749291025514 -3.25165100126769
ENSG00000198963_LINE18386_RORB_I_N9 -1.52556108989812 -0.361070509336121 0.342033464046612 0.851896714958899 -0.38457258132025 0.878036992820894 0.441735220820481 -0.356987785094461
ENSG00000113658_LINE19362_SMAD5_I_N1 2.0538743736189 -4.55208895921749 -7.09103536740706 -6.25064946499703 3.32020300664206 2.57093941645451 3.01326185776173 3.42591800182149
ENSG00000120693_LINE19375_SMAD9_I_N1 -2.80074459690893 2.19996016435722 3.34366366434302 4.70956633648465 0.658308085506122 -2.39952919442673 -3.27591800573969 -2.99347884848274
ENSG00000110693_LINE19574_SOX6_I_N7 3.14687838099258 10.4649117997346 10.3539560730611 9.06521589373926 -7.67333380395529 -10.9019201420876 -9.22763276496469 -4.37152948453238
ENSG00000112837_LINE19949_TBX18_I_N1 -0.714220474649877 -2.5615881538176 -2.19649198225275 -2.17212721579592 0.0281309381879595 3.05143392005133 2.22446425110778 1.45158942000553
ENSG00000122145_LINE20002_TBX22_I_N1 -0.714220474649877 -2.5615881538176 -2.19649198225275 -2.17212721579592 0.0281309381879595 3.05143392005133 2.22446425110778 1.45158942000553
